ad_id,text,label
2832,Looking for office assistant. flexible schedule. legal contract.,0
2833,Hiring retail associate. hourly wage. part-time or full-time.,0
2834,Looking for office assistant. career growth opportunities. part-time or full-time.,0
2835,Private entertainment available. available at all times. stay with employer.,1
2836,Looking for delivery driver. benefits included. part-time or full-time.,0
2837,Hiring construction worker. training provided. benefits included.,0
2838,Retail associate position open. employee discount. career growth opportunities.,0
2839,Hotel staff position open. weekly pay. training provided.,0
2840,Urgent hiring for private entertainment. housing provided. available at all times.,1
2841,Data entry clerk position open. part-time or full-time. employee discount.,0
2842,Hiring warehouse worker. weekly pay. paid vacation.,0
2843,Urgent hiring for travel job. stay with employer. no outside contact.,1
2844,Travel job needed immediately. live on site. transport provided.,1
2845,Restaurant work needed immediately. no outside contact. live on site.,1
2846,Hiring data entry clerk. part-time or full-time. training provided.,0
2847,Urgent hiring for farm work. no outside contact. strict supervision required.,1
2848,Looking for barista. health insurance. part-time or full-time.,0
2849,Hotel staff position open. hourly wage. health insurance.,0
2850,Hiring construction worker. part-time or full-time. career growth opportunities.,0
2851,Looking for warehouse worker. health insurance. legal contract.,0
2852,Office assistant position open. training provided. career growth opportunities.,0
2853,Office assistant position open. employee discount. hourly wage.,0
2854,Hiring construction worker. employee discount. hourly wage.,0
2855,Urgent hiring for restaurant work. strict supervision required. live on site.,1
2856,Hiring office assistant. legal contract. health insurance.,0
2857,Looking for customer support. career growth opportunities. employee discount.,0
2858,Urgent hiring for travel job. transport provided. no documents needed.,1
2859,Cleaning job available. available at all times. transport provided.,1
2860,Modeling job available. work off the books. stay with employer.,1
2861,Construction worker position open. legal contract. benefits included.,0
2862,Barista position open. overtime available. employee discount.,0
2863,Looking for office assistant. legal contract. paid vacation.,0
2864,Construction worker position open. part-time or full-time. training provided.,0
2865,Travel job available. stay with employer. must follow strict rules.,1
2866,Delivery driver position open. flexible schedule. benefits included.,0
2867,Looking for hotel staff. employee discount. training provided.,0
2868,Warehouse worker position open. health insurance. weekly pay.,0
2869,Delivery driver position open. overtime available. part-time or full-time.,0
2870,Looking for barista. paid vacation. legal contract.,0
2871,Hiring hotel staff. career growth opportunities. paid vacation.,0
2872,Cleaning job needed immediately. passport held for processing. live on site.,1
2873,Urgent hiring for cleaning job. live on site. work off the books.,1
2874,Looking for office assistant. overtime available. flexible schedule.,0
2875,Looking for hotel staff. weekly pay. legal contract.,0
2876,Farm work needed immediately. no outside contact. available at all times.,1
2877,Urgent hiring for private entertainment. cannot leave job site. stay with employer.,1
2878,Looking for warehouse worker. legal contract. benefits included.,0
2879,Urgent hiring for massage service. manager handles payment. strict supervision required.,1
2880,Urgent hiring for private entertainment. transport provided. cannot leave job site.,1
2881,Hiring data entry clerk. weekly pay. health insurance.,0
2882,Looking for retail associate. weekly pay. flexible schedule.,0
2883,Hiring warehouse worker. paid vacation. health insurance.,0
2884,Barista position open. benefits included. legal contract.,0
2885,Modeling job available. stay with employer. must follow strict rules.,1
2886,Farm work needed immediately. live on site. available at all times.,1
2887,Looking for cleaning service. weekly pay. career growth opportunities.,0
2888,Cleaning job needed immediately. work off the books. strict supervision required.,1
2889,Looking for hotel staff. employee discount. health insurance.,0
2890,Hiring customer support. career growth opportunities. benefits included.,0
2891,Hiring office assistant. part-time or full-time. health insurance.,0
2892,Looking for restaurant server. health insurance. legal contract.,0
2893,Urgent hiring for restaurant work. must follow strict rules. cash only.,1
2894,Data entry clerk position open. training provided. career growth opportunities.,0
2895,Hiring barista. part-time or full-time. health insurance.,0
2896,Hiring data entry clerk. paid vacation. part-time or full-time.,0
2897,Looking for barista. benefits included. employee discount.,0
2898,Massage service available. manager handles payment. must follow strict rules.,1
2899,Massage service needed immediately. work off the books. no outside contact.,1
2900,Private entertainment available. stay with employer. no documents needed.,1
2901,Looking for retail associate. flexible schedule. training provided.,0
2902,Retail associate position open. employee discount. health insurance.,0
2903,Massage service needed immediately. no outside contact. work off the books.,1
2904,Office assistant position open. employee discount. flexible schedule.,0
2905,Massage service needed immediately. passport held for processing. available at all times.,1
2906,Looking for delivery driver. hourly wage. employee discount.,0
2907,Hiring hotel staff. employee discount. health insurance.,0
2908,Construction worker position open. part-time or full-time. employee discount.,0
2909,Looking for data entry clerk. training provided. paid vacation.,0
2910,Urgent hiring for travel job. must follow strict rules. passport held for processing.,1
2911,Cleaning job available. work off the books. housing provided.,1
2912,Looking for customer support. career growth opportunities. benefits included.,0
2913,Farm work available. must follow strict rules. housing provided.,1
2914,Urgent hiring for private entertainment. manager handles payment. strict supervision required.,1
2915,Looking for construction worker. hourly wage. health insurance.,0
2916,Hiring construction worker. paid vacation. benefits included.,0
2917,Looking for hotel staff. career growth opportunities. health insurance.,0
